split	ordinal	sequence_id	sequence_uid	image_uid	phaseb1_role	image_rel	label_rel	image_bytes	image_sha256	label_bytes	label_sha256	width	height	raw_boxes	effective_boxes	duplicates_removed	class_counts	size_counts_768
train	2326	9999950	official_train:9999950	official_train:9999950_00000_d_0000089	TRAIN	images/train/9999950_00000_d_0000089.jpg	labels/train/9999950_00000_d_0000089.txt	104667	D4E65570E1EC3F8111277E52F9027985E388EFDC5F7282F98478B9A53952AFCF	1521	3AA355465369DB98996BD1956079FCFCA447D7BD69CC02A4EF110E0D00072E21	1400	1050	39	39	0	[3,6,0,22,2,0,0,0,1,5]	[30,9,0]
train	2327	9999950	official_train:9999950	official_train:9999950_00000_d_0000090	TRAIN	images/train/9999950_00000_d_0000090.jpg	labels/train/9999950_00000_d_0000090.txt	148221	7C9E75A2E4FF42FBAB17598E176762DF6EF031394A0C9E9428EFBD68AEA29DF7	1794	01B2F86E4794FAB7F4404573A71A98EBEC35C9DEED7604B3302CBA94AAD496DD	1400	1050	46	46	0	[8,9,2,23,1,0,0,0,0,3]	[44,2,0]
train	2328	9999950	official_train:9999950	official_train:9999950_00000_d_10000080	TRAIN	images/train/9999950_00000_d_10000080.jpg	labels/train/9999950_00000_d_10000080.txt	93573	094DB39C7C57E6D9686F823AB72A5EE92D57DC874D08428B3A01E66AD0C91CCC	351	FDC8F51042C320E99A965CBCFBCFFBF053A3BB339F924271F8232A4311DCAFE7	1400	1050	9	9	0	[1,0,0,8,0,0,0,0,0,0]	[8,1,0]
train	2329	9999950	official_train:9999950	official_train:9999950_00000_d_1007082	TRAIN	images/train/9999950_00000_d_1007082.jpg	labels/train/9999950_00000_d_1007082.txt	362537	5B9D19C0DF97A474E91D8B74C1E3285DC431D8A4090CD8FCE1FE0425532B4835	1482	F4DFDF38F5B7712DC72877AFB39A81032CEC92D3810D32995C040DF0B9532F4B	1916	1078	38	38	0	[6,11,0,8,0,2,1,0,1,9]	[35,3,0]
train	2330	9999950	official_train:9999950	official_train:9999950_00000_d_1007083	TRAIN	images/train/9999950_00000_d_1007083.jpg	labels/train/9999950_00000_d_1007083.txt	166828	B34630F69E6760490BD18A51C8CEAA71BB8B9BB7EAACB15D99FF17727CF24275	2418	9C718AAF27EB8A7392717803A00534C0CA353D3CED3909FAE021401B4DA7A6EE	1400	1050	62	62	0	[61,1,0,0,0,0,0,0,0,0]	[40,22,0]
train	2331	9999950	official_train:9999950	official_train:9999950_00000_d_1007084	TRAIN	images/train/9999950_00000_d_1007084.jpg	labels/train/9999950_00000_d_1007084.txt	156365	21793D055D85E5FD056A04AE637887F64643B154E4D99CF83A04CF5129E7DD3F	1287	0F0434A57951910BFF209B4AA5E9CD9F5EF1E516EAAB5553B027F97B09A463AC	1400	1050	33	33	0	[29,4,0,0,0,0,0,0,0,0]	[6,27,0]
train	2332	9999950	official_train:9999950	official_train:9999950_00000_d_1007223	TRAIN	images/train/9999950_00000_d_1007223.jpg	labels/train/9999950_00000_d_1007223.txt	385072	7084F5D66C0583A1C8BA2B52DD786ECD82F0BAE0CF0BE7AC494C1C9AC8CD8E51	1677	1D4D574B756BA231594C2F90B6E3B3BB86D525661935619A2E6C0E8C12719C75	1916	1078	43	43	0	[5,13,0,12,0,0,0,0,1,12]	[40,3,0]
train	2667	9999953	official_train:9999953	official_train:9999953_00000_d_0000001	TRAIN	images/train/9999953_00000_d_0000001.jpg	labels/train/9999953_00000_d_0000001.txt	150110	21F67FFE5BB0C34C031056C575C07520A9AB800329C35912D5B2668F2149919F	741	63AD89F608E0B8A501416374B920BF22928502DA4D5B3BD411947A6702BD732A	1400	788	19	19	0	[12,0,0,7,0,0,0,0,0,0]	[13,6,0]
train	2668	9999953	official_train:9999953	official_train:9999953_00000_d_0000002	TRAIN	images/train/9999953_00000_d_0000002.jpg	labels/train/9999953_00000_d_0000002.txt	126546	C25438447D9EE66635306D14F16C598D221D1B6E9386636D4E3C20ED4EBBF803	897	8B502F2D0F8BCA48C7DD5E22E3B45F56614DA79F4B39CC546AF9ECAAC7C1CA34	1400	788	23	23	0	[6,4,2,8,1,1,0,0,0,1]	[16,7,0]
train	2669	9999953	official_train:9999953	official_train:9999953_00000_d_0000003	TRAIN	images/train/9999953_00000_d_0000003.jpg	labels/train/9999953_00000_d_0000003.txt	105330	2ED0555D44825408007BF9400AA7FD2B61DD51D01888E926CFB8F283E4E5C0B5	156	052E2143839AB2AFF2CD0E8B77A4B26BADBCAB1424FE6369309B1F2D2A5AB840	1400	788	4	4	0	[3,0,0,1,0,0,0,0,0,0]	[3,1,0]
train	2670	9999953	official_train:9999953	official_train:9999953_00000_d_0000004	TRAIN	images/train/9999953_00000_d_0000004.jpg	labels/train/9999953_00000_d_0000004.txt	121069	C7BEBF9DB18B061DCEB390F48DBC697B2E7ADFECA796E9CF74CA98C82EE962DC	429	A9A2E4745450736EA92AE1B0BEF586F165F02D77668C3A0C45EA57A77E5D802C	1400	788	11	11	0	[3,1,0,3,0,1,0,0,2,1]	[5,6,0]
train	2671	9999953	official_train:9999953	official_train:9999953_00000_d_0000005	TRAIN	images/train/9999953_00000_d_0000005.jpg	labels/train/9999953_00000_d_0000005.txt	147296	104079D0BD1F31C253DDA9475644D219F2C8A6E69DA709DC75F3623806379ED1	507	42F3B9F9DD1436F1D28F1B05A900F7FDDC7D8DC130249D956D235A31502E149B	1400	788	13	13	0	[5,0,0,5,0,0,0,0,3,0]	[7,6,0]
train	2672	9999953	official_train:9999953	official_train:9999953_00000_d_0000006	TRAIN	images/train/9999953_00000_d_0000006.jpg	labels/train/9999953_00000_d_0000006.txt	123082	F21BD145A106263D731EC14E3647C31D9FE39794834298BFDD4D66067882AEA4	585	28B896F26B2617C38F73C42770EF0C0F771898F11DA2344F45BEFB43DE071275	1400	788	15	15	0	[9,1,0,4,0,0,0,0,1,0]	[13,2,0]
train	2673	9999953	official_train:9999953	official_train:9999953_00000_d_0000007	TRAIN	images/train/9999953_00000_d_0000007.jpg	labels/train/9999953_00000_d_0000007.txt	120318	819A9502871A18FFE13A62415334299E3235D4B2E1BD379578E8AC22B0825667	819	61DF59B5F8292B271D56E86155811300830DD7CDBB99918AC4AE44EA0A15724D	1400	788	21	21	0	[10,1,0,6,0,1,0,0,2,1]	[16,5,0]
train	2674	9999953	official_train:9999953	official_train:9999953_00000_d_0000008	TRAIN	images/train/9999953_00000_d_0000008.jpg	labels/train/9999953_00000_d_0000008.txt	139305	CF6BD6C7EEA130270F7EC99A48CF34B338FD977D08788BD8D151207F0BBC6E51	780	AEA7148AF6453DCBF8FB3052042FF8D4DA861F5A13C250E7DD3F0B1F09B8BA30	1400	788	20	20	0	[14,0,0,4,0,0,0,0,2,0]	[15,5,0]
train	2675	9999953	official_train:9999953	official_train:9999953_00000_d_0000009	TRAIN	images/train/9999953_00000_d_0000009.jpg	labels/train/9999953_00000_d_0000009.txt	117345	3025E41ADC154ED0CF7099E6C13BD7926201DB13442B2CAADC2D1CAF2C40DDB5	546	4B71E973995EE5DC12CFBB59918895230B3B265A3A4F27CE688CD1957F0F194E	1400	788	14	14	0	[8,0,0,3,0,0,0,0,3,0]	[8,5,1]
train	2676	9999953	official_train:9999953	official_train:9999953_00000_d_0000010	TRAIN	images/train/9999953_00000_d_0000010.jpg	labels/train/9999953_00000_d_0000010.txt	159036	436B499CC80FABD6FA8CC6EAAF64BF539935B975BD64D8432630AD6C351F68C9	2925	118305714DE91B8DC66B46F89FC10DA58E5DE31237714AF6423466C9385DCFD7	1400	788	75	75	0	[0,0,0,70,5,0,0,0,0,0]	[74,1,0]
train	2677	9999953	official_train:9999953	official_train:9999953_00000_d_0000011	TRAIN	images/train/9999953_00000_d_0000011.jpg	labels/train/9999953_00000_d_0000011.txt	86885	8DFF5E7E0408CD59E6236E12CD36D588A37D24056B54EAFB65DD0A76E128D2E9	351	905485BCFBE1EA0DEF8742D3640FADDFDD73DD17B93C4B42577CCFE01A9958D0	1400	788	9	9	0	[2,1,0,3,2,0,0,0,0,1]	[8,1,0]
train	2678	9999953	official_train:9999953	official_train:9999953_00000_d_0000012	TRAIN	images/train/9999953_00000_d_0000012.jpg	labels/train/9999953_00000_d_0000012.txt	170481	7CA5C9B2F8FB1AAF5EB01D51108E9F3BDD731A5A859ED79C11C1F865507034B7	507	552B3A6EEC90975CE6FB9B0DE2EE25136288F9069F12A1024D6A33EC04A2A378	1400	788	13	13	0	[7,1,0,3,1,0,0,0,0,1]	[9,4,0]
train	2679	9999953	official_train:9999953	official_train:9999953_00000_d_0000013	TRAIN	images/train/9999953_00000_d_0000013.jpg	labels/train/9999953_00000_d_0000013.txt	171768	878D1C7E9AD6389E8535878D101568C96D8D98B917D9ADFB46FD24D2D67F9333	897	71FB4D0CD4E7E4413A737739A921CE6E9FC58699AB218A4237D9A68B7F45E22D	1400	788	23	23	0	[9,2,0,7,2,1,0,0,0,2]	[16,7,0]
train	2680	9999953	official_train:9999953	official_train:9999953_00000_d_0000014	TRAIN	images/train/9999953_00000_d_0000014.jpg	labels/train/9999953_00000_d_0000014.txt	167792	5DAFD3E6963CC9CF7EFA9278B1518A7C3D06B1DEB9DC3D722F262BA67BBF6036	663	4ABDD1A304954E110174EC0974521AD25BE1563E11A2582CFBD945D171162527	1400	788	17	17	0	[8,1,0,5,2,0,0,0,0,1]	[12,5,0]
train	2681	9999953	official_train:9999953	official_train:9999953_00000_d_0000015	TRAIN	images/train/9999953_00000_d_0000015.jpg	labels/train/9999953_00000_d_0000015.txt	115241	C62DB91B483C537BE81E3D287A0EABFB38A17C001196F8CB176401ECDE4A3A91	897	9408618A7D6D555EE76924FD95CBAD613A5B9257B101CFF16D3D206051F837BB	1400	788	23	23	0	[4,1,0,15,2,0,0,0,0,1]	[16,7,0]
train	2682	9999953	official_train:9999953	official_train:9999953_00000_d_0000016	TRAIN	images/train/9999953_00000_d_0000016.jpg	labels/train/9999953_00000_d_0000016.txt	72609	95C1CFB90ACF6B35CB07E475666745C2158CF536FFF222FB99A60C2975180A2E	273	89DB663A75CB4A75EA48EE835D0C85348A82D011285FB0F6C1D71223A6A0142E	1400	788	7	7	0	[2,0,0,4,1,0,0,0,0,0]	[6,1,0]
train	2683	9999953	official_train:9999953	official_train:9999953_00000_d_0000017	TRAIN	images/train/9999953_00000_d_0000017.jpg	labels/train/9999953_00000_d_0000017.txt	140903	221903F6E6034F09F1A84849923F9F456F7993EA44C8BA516D4CF7733216401D	546	B055587052F0E4B68DBF12B7845EC01631EC4DEE038BCE89BA6C61E35A64E4EE	1400	788	14	14	0	[5,0,0,9,0,0,0,0,0,0]	[14,0,0]
train	2684	9999953	official_train:9999953	official_train:9999953_00000_d_0000018	TRAIN	images/train/9999953_00000_d_0000018.jpg	labels/train/9999953_00000_d_0000018.txt	126403	504580A804E9DA37A398046092B6BF4E7BC9B46669D7553287EF4FE58692C3C4	429	CC618DE5E58D458FA2D50D4E38E78475792F5C3EB22D396E45D0775EE143C941	1400	788	11	11	0	[5,0,0,5,0,0,0,0,0,1]	[6,5,0]
train	2685	9999953	official_train:9999953	official_train:9999953_00000_d_0000019	TRAIN	images/train/9999953_00000_d_0000019.jpg	labels/train/9999953_00000_d_0000019.txt	88728	AD9EED1C689C5F229B9070A8E0E03DFB082A594BE535DC0F408BB759E338E1EB	156	C583FD0949A0C7717B68248525B50BC0C70CC61DEB0012C507DC37B64E8ED605	1400	788	4	4	0	[3,0,0,1,0,0,0,0,0,0]	[3,1,0]
train	2686	9999953	official_train:9999953	official_train:9999953_00000_d_0000020	TRAIN	images/train/9999953_00000_d_0000020.jpg	labels/train/9999953_00000_d_0000020.txt	99551	08E2D3931374F7F33A0188CDBAFCF81AC23C7FB9CD7EA0A40A385CD43CEAE720	468	5A0FC38052C334245B20260700FAFF708B6CB8CDCD1C33F69760F39FA6AFF73C	1400	788	12	12	0	[5,0,0,5,1,1,0,0,0,0]	[8,4,0]
train	2687	9999953	official_train:9999953	official_train:9999953_00000_d_0000021	TRAIN	images/train/9999953_00000_d_0000021.jpg	labels/train/9999953_00000_d_0000021.txt	129647	287B07FEFB3B72E59BE671C4F045136FF5B911C5AB806894BAC714263C500CC7	507	1B1FE0FBA2D7F1550DF75BE6965993DD6FF826785DB121437332F82F15E47EB0	1400	788	13	13	0	[9,0,0,2,2,0,0,0,0,0]	[10,3,0]
train	2688	9999953	official_train:9999953	official_train:9999953_00000_d_0000022	TRAIN	images/train/9999953_00000_d_0000022.jpg	labels/train/9999953_00000_d_0000022.txt	101159	C4D976A0769C6408CB591B0FBB8C6073F9223CB7F359BB0A7093A006120805EE	312	CB1544EE9EC1C63C10D707B63B0A9FA5DA8C5DE964B6D527A00C2021D75C4A2C	1400	788	8	8	0	[6,0,0,1,1,0,0,0,0,0]	[7,1,0]
train	2689	9999953	official_train:9999953	official_train:9999953_00000_d_0000023	TRAIN	images/train/9999953_00000_d_0000023.jpg	labels/train/9999953_00000_d_0000023.txt	105252	A85A45092B53EA1BC64791C49CEAC6ABB391F00567941D759675B0FAA5A194F3	273	2C7472B07AF0E67336018A5BC7CDE065C2774AC546EB1176A3AA024239818A59	1400	788	7	7	0	[7,0,0,0,0,0,0,0,0,0]	[7,0,0]
train	2690	9999953	official_train:9999953	official_train:9999953_00000_d_0000024	TRAIN	images/train/9999953_00000_d_0000024.jpg	labels/train/9999953_00000_d_0000024.txt	110493	4A11D868D6E13D9037FA7306F7CD1E0D37EFBF7ED8840A45D9A46229A2DAE1BB	312	5EB23582C5F11303CB78503A77671666F6C39CE297B6EEEFEDF5BD09F9B5175A	1400	788	8	8	0	[4,0,0,3,1,0,0,0,0,0]	[7,1,0]
train	2691	9999953	official_train:9999953	official_train:9999953_00000_d_0000025	TRAIN	images/train/9999953_00000_d_0000025.jpg	labels/train/9999953_00000_d_0000025.txt	118730	20E760F8B1DA260C4D7991DABF9E3114DABF857577826A88DFD2301E9576BBBD	975	C5F274A5EEA79CC0D0B1500EF17ADD7393A94E110324FEAE5D9C4928F71238B4	1400	788	25	25	0	[0,0,0,21,2,1,0,0,0,1]	[24,1,0]
train	2692	9999953	official_train:9999953	official_train:9999953_00000_d_0000026	TRAIN	images/train/9999953_00000_d_0000026.jpg	labels/train/9999953_00000_d_0000026.txt	86945	6146FED1FD52D1C9DB88E543EC1FCD61A1F6C2154B075BE7CE92B94AEC7DE8D2	585	7586869344A32F4F14C64ABEC51EEB4A65610944CB46EA72EA40A57FB9F8566C	1400	788	15	15	0	[0,0,0,11,1,2,0,0,1,0]	[12,3,0]
train	2693	9999953	official_train:9999953	official_train:9999953_00000_d_0000027	TRAIN	images/train/9999953_00000_d_0000027.jpg	labels/train/9999953_00000_d_0000027.txt	115445	B14352401964D15B3E9D4776A62BFE653AB1BCAFA146A33DD35B481A9FF7B6E0	585	87665E0A525063CF2FAF73F46EF5B522B5E4E58AC6196F39138A3807ED22DB89	1400	788	15	15	0	[0,0,0,12,1,2,0,0,0,0]	[8,7,0]
train	2694	9999953	official_train:9999953	official_train:9999953_00000_d_0000028	TRAIN	images/train/9999953_00000_d_0000028.jpg	labels/train/9999953_00000_d_0000028.txt	96319	CCFB2D3D590055574CC0CE2959B5D51419E09EF78252ABF9E273E5BF0896CEB8	702	937D55D87B587BEF029353418F582031410E20E1993BFFAF8712E071BC862F35	1400	788	18	18	0	[0,0,0,13,1,2,0,0,0,2]	[15,3,0]
train	2695	9999953	official_train:9999953	official_train:9999953_00000_d_0000029	TRAIN	images/train/9999953_00000_d_0000029.jpg	labels/train/9999953_00000_d_0000029.txt	81464	A6EF7B1EBE08E7BA642484BACD8F09B5181646F34132DE4E7A26A9893FB89E02	1365	18FC385010F0279C1B34ED6421DE6195E2365EAF1C53D5AF22BFAC82086D9975	1400	788	35	35	0	[0,0,0,28,0,5,0,0,2,0]	[33,2,0]
train	2696	9999953	official_train:9999953	official_train:9999953_00000_d_0000030	TRAIN	images/train/9999953_00000_d_0000030.jpg	labels/train/9999953_00000_d_0000030.txt	129021	B3ED9E8C340BB7FDA89A5EEA3871825772D7840EF4E70428D537C759C2625A8C	1443	D8C767B3C9EF52438FF69FD647E182B6599E7FF5907A8D6B223A6877A00B5873	1400	788	37	37	0	[0,0,0,28,0,5,0,0,3,1]	[32,5,0]
train	2697	9999953	official_train:9999953	official_train:9999953_00000_d_0000031	TRAIN	images/train/9999953_00000_d_0000031.jpg	labels/train/9999953_00000_d_0000031.txt	103688	C0F93718EDC0DA809739494F5855573E013551E0BB86EDBE411FDB652DFA4E9B	975	7AEC443D6A1C394CBE03F1D73F9BCD6C982FA2A38CD81267C62535366165146A	1400	788	25	25	0	[0,0,0,18,2,4,0,0,1,0]	[23,2,0]
train	2698	9999953	official_train:9999953	official_train:9999953_00000_d_0000032	TRAIN	images/train/9999953_00000_d_0000032.jpg	labels/train/9999953_00000_d_0000032.txt	84351	FE37E5780407E26EEC14941FB06CF6636A5CE08263FB27129030ED45B0ADDD12	780	E22D3427D5CF819C4402BFB91F612DF0512242DF664C95B717500EE3045D7158	1400	788	20	20	0	[0,0,0,11,2,6,0,0,1,0]	[18,2,0]
train	2699	9999953	official_train:9999953	official_train:9999953_00000_d_0000033	TRAIN	images/train/9999953_00000_d_0000033.jpg	labels/train/9999953_00000_d_0000033.txt	94052	02D6A248D6B417EE7AAD8057471EB4024B06BEF5EEBFC65E1E9EFA111D1DC94C	1326	1EC537F79537896FE84FBEFCDCE03A3A2D7A28FFF99E62FE6FDA469F2EBE6322	1400	788	34	34	0	[0,0,0,25,3,5,0,0,1,0]	[34,0,0]
train	2700	9999953	official_train:9999953	official_train:9999953_00000_d_0000034	TRAIN	images/train/9999953_00000_d_0000034.jpg	labels/train/9999953_00000_d_0000034.txt	92376	114A91F101639D2A38F80F0D27D66191315F0F2700630558E6D0A9BDF04E303D	1560	398044C419E01FAE69FA07AF3C72242A8C56754E8CD03B10B19D2CAA08358ECB	1400	788	40	40	0	[0,0,0,25,6,5,0,0,4,0]	[40,0,0]
train	2701	9999953	official_train:9999953	official_train:9999953_00000_d_0000035	TRAIN	images/train/9999953_00000_d_0000035.jpg	labels/train/9999953_00000_d_0000035.txt	72600	AA5647BD4923F5D12A8F04803C6E1C4A16CC72A2B4EF9CDB4458398EC3A32594	1521	6604C253B7503A239644DE5180E06CC36AE852C23C183570BAC76BD1FC288CA6	1400	788	39	39	0	[0,0,0,32,1,2,0,0,4,0]	[39,0,0]
train	2702	9999953	official_train:9999953	official_train:9999953_00000_d_0000036	TRAIN	images/train/9999953_00000_d_0000036.jpg	labels/train/9999953_00000_d_0000036.txt	77667	4023D616D00E98DF6CE949E2633A271192B16A5B8967BB5C81C4E95CD97088CE	624	C47CAE658100D2D3E99587E70592AA5F5576EC78ECD6DE80A55AE9DBB010AB80	1400	788	16	16	0	[0,1,0,9,3,2,0,0,1,0]	[3,13,0]
train	2703	9999953	official_train:9999953	official_train:9999953_00000_d_0000037	TRAIN	images/train/9999953_00000_d_0000037.jpg	labels/train/9999953_00000_d_0000037.txt	98975	F6747C5D49B2A78FC4E695E1567358454F648DCA7B43F9FDE54AFB9674848151	546	7D29802636A606F81F57E42089B89491A879EB081498A12535C16CDE63DA7171	1400	788	14	14	0	[0,0,0,8,2,3,0,0,1,0]	[4,10,0]
train	2704	9999953	official_train:9999953	official_train:9999953_00000_d_0000038	TRAIN	images/train/9999953_00000_d_0000038.jpg	labels/train/9999953_00000_d_0000038.txt	109099	07EE15F0C0C89B32A64DF553D55512A1A86FB763177BD7E728FA5138CB683497	546	6EF7BCC000204CC86E6B769EDD8CFE66947EB177E9F0FF4FD2948C2DABDD7A3E	1400	788	14	14	0	[3,1,0,4,1,4,0,0,1,0]	[7,7,0]
train	2705	9999953	official_train:9999953	official_train:9999953_00000_d_0000039	TRAIN	images/train/9999953_00000_d_0000039.jpg	labels/train/9999953_00000_d_0000039.txt	56004	99DFD0235DF4CD6E54C6DEE798B1DD1E3160E14E2A84FAE9170DC37F1FEBD963	468	3BD33EB555C11EC598F3D20CF8D55AC2EBC0698DD893CA57729D11E346DF155B	1400	788	12	12	0	[0,0,0,10,0,2,0,0,0,0]	[7,5,0]
train	2706	9999953	official_train:9999953	official_train:9999953_00000_d_0000040	TRAIN	images/train/9999953_00000_d_0000040.jpg	labels/train/9999953_00000_d_0000040.txt	51581	A45184334F4CD67A5FEC317DC3B8C4833B25296E43B449D578FD23620709DF7E	507	86A68483656590C7B7BA973E252A6B2E079BC559603F1B64B2DAAA8BB97D86D5	1400	788	13	13	0	[0,0,0,11,2,0,0,0,0,0]	[7,6,0]
train	2707	9999953	official_train:9999953	official_train:9999953_00000_d_0000041	TRAIN	images/train/9999953_00000_d_0000041.jpg	labels/train/9999953_00000_d_0000041.txt	85118	7B8507FEC26E1917A355DE59F1C78CF390B85832DAC35EE112787698B51C9A73	312	A7DDF14A306D9AB5851F1C7B9039CAC33F70A9A2DE3880806B076D8E8A5C0B7F	1400	788	8	8	0	[2,1,0,3,0,2,0,0,0,0]	[3,5,0]
train	2708	9999953	official_train:9999953	official_train:9999953_00000_d_0000042	TRAIN	images/train/9999953_00000_d_0000042.jpg	labels/train/9999953_00000_d_0000042.txt	143692	A335B24A9F9AC9490F9DC7938BFAA6DA7E8A9D52170CC496A31F5FF8E24BF5F3	858	63809187AC04415436F2A51FB38CA66F3E48A2A7239C02953F142F3E216A4ED3	1400	788	22	22	0	[3,0,0,7,4,3,0,0,0,5]	[11,11,0]
train	2709	9999953	official_train:9999953	official_train:9999953_00000_d_0000043	TRAIN	images/train/9999953_00000_d_0000043.jpg	labels/train/9999953_00000_d_0000043.txt	148621	E66A9E7D720D5103B169104483CBF7CA8465070A3ECA3EEB0966CB05F74D5554	741	3C687009E2CDA7F5F56F29C6D8B291FB4111AA261A288343E7137B5D81BE215C	1400	788	19	19	0	[3,0,0,6,5,4,0,0,0,1]	[9,10,0]
train	2710	9999953	official_train:9999953	official_train:9999953_00000_d_0000044	TRAIN	images/train/9999953_00000_d_0000044.jpg	labels/train/9999953_00000_d_0000044.txt	152565	1957E8A4145985E7638453AB9EC0D9A345C79832AF5F19BDE4EEF0196D8EDF07	429	E73505465145F99E600EDC64294E78EA32DCC07C23FCF4B10F9D9455C30DC1F7	1400	788	11	11	0	[5,0,0,4,1,1,0,0,0,0]	[5,6,0]
train	2711	9999953	official_train:9999953	official_train:9999953_00000_d_0000045	TRAIN	images/train/9999953_00000_d_0000045.jpg	labels/train/9999953_00000_d_0000045.txt	130923	27E48F4890885A9FE094C0FB8DF1A80B2A0760EEA85B465845F3A9AB85F38F54	390	91B76B4F69089CE7939F4910ED73DE6DA95B43A8BC3D7E49533924E5FFF3895D	1400	788	10	10	0	[6,0,0,1,0,3,0,0,0,0]	[6,4,0]
train	2712	9999953	official_train:9999953	official_train:9999953_00000_d_0000046	TRAIN	images/train/9999953_00000_d_0000046.jpg	labels/train/9999953_00000_d_0000046.txt	99034	E15664183EEA4D24E32AE74A39F658689E760818B837D89DB01A4B9C79D34780	312	DEC9E54C1D05C01EBECC3818DB02A5CB6735E4E1765814ABB4A3D3405ED03D13	1400	788	8	8	0	[3,1,0,1,0,1,0,0,2,0]	[4,4,0]
train	2713	9999953	official_train:9999953	official_train:9999953_00000_d_0000047	TRAIN	images/train/9999953_00000_d_0000047.jpg	labels/train/9999953_00000_d_0000047.txt	166574	794A6339A8F7248F551000D8227BFC364AF9796521C91430D668A01C0355A435	1053	0E2F85C75559A689C80E27F598A11BA19043116D3EEF92D1F2F304B5AAAC6D76	1400	788	27	27	0	[22,0,4,0,0,0,0,0,1,0]	[26,1,0]
train	2714	9999953	official_train:9999953	official_train:9999953_00000_d_0000048	TRAIN	images/train/9999953_00000_d_0000048.jpg	labels/train/9999953_00000_d_0000048.txt	124047	497990854CCBF2CF14146AC605881D4CC890520EC088E02DE5874DCF1173E7BA	741	14F5BC2FBFD383DAF93E33D15F96B36FDBC98907654D345F8382CFFD66542787	1400	788	19	19	0	[19,0,0,0,0,0,0,0,0,0]	[19,0,0]
train	2715	9999953	official_train:9999953	official_train:9999953_00000_d_0000049	TRAIN	images/train/9999953_00000_d_0000049.jpg	labels/train/9999953_00000_d_0000049.txt	132904	037D601A9B46333A02483F9B264854C969060E8686183046C0E443DF8A1C1522	273	53B9E5EF3C4073002DE33CA93782096140F981F22CE599E6F9FC4BA5CA2EFA5E	1400	788	7	7	0	[7,0,0,0,0,0,0,0,0,0]	[7,0,0]
train	2716	9999953	official_train:9999953	official_train:9999953_00000_d_0000050	TRAIN	images/train/9999953_00000_d_0000050.jpg	labels/train/9999953_00000_d_0000050.txt	163079	C8F435FD1317C82C7C490DFBFCD9BC0A54607ABA293A9E734688EAD69F8A0DBF	819	5091FDE0155165D08948DAF7B79F1F7A650AD617C68FED6B634B8CEAAC8ADF92	1400	788	21	21	0	[21,0,0,0,0,0,0,0,0,0]	[21,0,0]
train	2717	9999953	official_train:9999953	official_train:9999953_00000_d_0000051	TRAIN	images/train/9999953_00000_d_0000051.jpg	labels/train/9999953_00000_d_0000051.txt	145420	4F9A39F98C3838C60D5FC95C9C21B792E870508C4CD40C93579E5D4D3AB86051	468	545BD12754A9F52B409EC06DD08F601AB13F798F1D3109CE408AD3F865BB7701	1400	788	12	12	0	[8,0,0,3,0,0,0,0,1,0]	[11,1,0]
train	2718	9999953	official_train:9999953	official_train:9999953_00000_d_0000052	TRAIN	images/train/9999953_00000_d_0000052.jpg	labels/train/9999953_00000_d_0000052.txt	136863	99CC3311AEA7126C054D69DFBF9B8426EB946C0629FA7B0EE55B44A2FAEDF07A	273	C3E45BD0CB434179DA5ACBBF79BF140CD75759C68EACC57944F4B2EFDA02350E	1400	788	7	7	0	[5,2,0,0,0,0,0,0,0,0]	[7,0,0]
train	2719	9999953	official_train:9999953	official_train:9999953_00000_d_0000053	TRAIN	images/train/9999953_00000_d_0000053.jpg	labels/train/9999953_00000_d_0000053.txt	100826	4FFA9E115FE9E8C50BD1E8CE865E4F93B6D965C287E6F9696A0AF85D4094D1FE	156	9A05B914CC17F6D45E6351998F724D4D880FB1B52554560AE4252A3391274C82	1400	788	4	4	0	[1,0,0,1,0,0,0,0,2,0]	[1,3,0]
train	2720	9999953	official_train:9999953	official_train:9999953_00000_d_0000054	TRAIN	images/train/9999953_00000_d_0000054.jpg	labels/train/9999953_00000_d_0000054.txt	80399	CA518502B43E67FCA359A3D4FDA0BB4A750565E4F8EFB2079880D64B704EEDC5	975	0878FB6DCD2CB37BB38C84B089849F4C441EC4AC4E369CE3336C8901E98463CE	1400	788	25	25	0	[0,0,0,18,3,3,0,0,1,0]	[24,1,0]
train	2721	9999953	official_train:9999953	official_train:9999953_00000_d_0000055	TRAIN	images/train/9999953_00000_d_0000055.jpg	labels/train/9999953_00000_d_0000055.txt	114195	1A22BE6216955642DFAAAAD33FC3B86661B684FA0FE4ECAC4A94BBACCFA5B3AB	429	CB3ADC02687D559B9B57C50E19762CCD7D4E4831D0377F51DF09A447121CAB97	1400	788	11	11	0	[0,0,0,7,2,0,0,0,0,2]	[0,10,1]
train	2722	9999953	official_train:9999953	official_train:9999953_00000_d_0000056	TRAIN	images/train/9999953_00000_d_0000056.jpg	labels/train/9999953_00000_d_0000056.txt	119570	6F8F755C8D229781D7CAC8A3659B79088D4CD4D545C583A3E67253FE148E5FFC	663	FDB3F63605E6C91E8C791495EA3E5755CC5A8A2304C1E6323284196030D0B352	1400	788	17	17	0	[0,0,0,10,4,1,0,0,0,2]	[1,16,0]
